%time,field.header.seq,field.header.stamp,field.header.frame_id,field.gps.header.seq,field.gps.header.stamp,field.gps.header.frame_id,field.gps.status.status,field.gps.status.service,field.gps.latitude,field.gps.longitude,field.gps.altitude,field.gps.position_covariance0,field.gps.position_covariance1,field.gps.position_covariance2,field.gps.position_covariance3,field.gps.position_covariance4,field.gps.position_covariance5,field.gps.position_covariance6,field.gps.position_covariance7,field.gps.position_covariance8,field.gps.position_covariance_type,field.heading,field.roll,field.pitch,field.mode
1551343929855566474,5282,1551343929855225721,gps_frame,0,1551343929855225721,gps_frame,4,0,39.9565973518,116.310237096,54.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.20000004768,8.0,0
1551343929940336840,5283,1551343929939960075,gps_frame,0,1551343929939960075,gps_frame,4,0,39.9566005007,116.310237227,54.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.20000004768,8.0,0
1551343930060649824,5284,1551343930060446010,gps_frame,0,1551343930060446010,gps_frame,4,0,39.9566037388,116.310237407,54.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.20000004768,8.0,0
1551343930144211684,5285,1551343930143894681,gps_frame,0,1551343930143894681,gps_frame,4,0,39.9566071122,116.310237489,54.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.20000004768,8.0,0
1551343930255155563,5286,1551343930254917020,gps_frame,0,1551343930254917020,gps_frame,4,0,39.9566099687,116.310237617,54.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.20000004768,8.0,0
1551343930340206308,5287,1551343930339960685,gps_frame,0,1551343930339960685,gps_frame,4,0,39.9566131247,116.310237625,54.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.20000004768,8.0,0
1551343930457346425,5288,1551343930457053901,gps_frame,0,1551343930457053901,gps_frame,4,0,39.9566161015,116.310237893,54.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.20000004768,8.0,0
1551343930541936253,5289,1551343930541611769,gps_frame,0,1551343930541611769,gps_frame,4,0,39.9566189903,116.31023792,54.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,7.0,0
1551343930656576324,5290,1551343930656231255,gps_frame,0,1551343930656231255,gps_frame,4,0,39.9566219228,116.310238021,54.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,7.0,0
1551343930744217913,5291,1551343930743920935,gps_frame,0,1551343930743920935,gps_frame,4,0,39.9566247312,116.310238317,54.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,7.0,0
1551343930853250255,5292,1551343930852952399,gps_frame,0,1551343930852952399,gps_frame,4,0,39.9566276178,116.310238643,54.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,7.0,0
1551343930941676567,5293,1551343930941388303,gps_frame,0,1551343930941388303,gps_frame,4,0,39.956630481,116.31023829,54.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,7.0,0
1551343931062398654,5294,1551343931062118414,gps_frame,0,1551343931062118414,gps_frame,4,0,39.956633288,116.310238618,54.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,7.0,0
1551343931142493717,5295,1551343931142111440,gps_frame,0,1551343931142111440,gps_frame,4,0,39.9566360487,116.310238819,54.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,7.0,0
1551343931257135447,5296,1551343931256857996,gps_frame,0,1551343931256857996,gps_frame,4,0,39.956638897,116.310239003,54.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,7.0,0
1551343931341927083,5297,1551343931341597806,gps_frame,0,1551343931341597806,gps_frame,4,0,39.9566418185,116.310239144,54.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,7.0,0
1551343931455335596,5298,1551343931454986276,gps_frame,0,1551343931454986276,gps_frame,4,0,39.9566446877,116.310239251,54.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,7.0,0
1551343931540376264,5299,1551343931540058282,gps_frame,0,1551343931540058282,gps_frame,4,0,39.9566472945,116.310239601,54.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,7.0,0
1551343931655489722,5300,1551343931655151250,gps_frame,0,1551343931655151250,gps_frame,4,0,39.956650272,116.310239836,54.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,7.0,0
1551343931744391271,5301,1551343931744099274,gps_frame,0,1551343931744099274,gps_frame,4,0,39.9566528553,116.310240086,54.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,7.0,0
1551343931850901364,5302,1551343931850573433,gps_frame,0,1551343931850573433,gps_frame,4,0,39.9566557495,116.310240329,54.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,7.0,0
1551343931940695753,5303,1551343931940385743,gps_frame,0,1551343931940385743,gps_frame,4,0,39.9566584337,116.310240753,54.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,7.0,0
1551343932065839089,5304,1551343932065580039,gps_frame,0,1551343932065580039,gps_frame,4,0,39.956660995,116.310241174,54.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,7.0,0
1551343932140898907,5305,1551343932140578593,gps_frame,0,1551343932140578593,gps_frame,4,0,39.9566637478,116.3102415,54.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,7.0,0
1551343932255753464,5306,1551343932255424327,gps_frame,0,1551343932255424327,gps_frame,4,0,39.956666317,116.310241983,54.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,7.0,0
1551343932340587298,5307,1551343932340308985,gps_frame,0,1551343932340308985,gps_frame,4,0,39.9566691205,116.310242494,54.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,7.0,0
1551343932457018519,5308,1551343932456640344,gps_frame,0,1551343932456640344,gps_frame,4,0,39.9566716508,116.310243161,54.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.90000009537,8.0,0
1551343932545150518,5309,1551343932544874980,gps_frame,0,1551343932544874980,gps_frame,4,0,39.9566743465,116.310243502,54.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.90000009537,8.0,0
1551343932652426597,5310,1551343932652128613,gps_frame,0,1551343932652128613,gps_frame,4,0,39.956676892,116.310244295,54.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.90000009537,8.0,0
1551343932744406162,5311,1551343932744049776,gps_frame,0,1551343932744049776,gps_frame,4,0,39.9566795192,116.310244844,54.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.90000009537,8.0,0
1551343932855789950,5312,1551343932855474758,gps_frame,0,1551343932855474758,gps_frame,4,0,39.9566823318,116.31024573,54.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.90000009537,8.0,0
1551343932944026694,5313,1551343932943678584,gps_frame,0,1551343932943678584,gps_frame,4,0,39.956684861,116.310246203,54.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.90000009537,8.0,0
1551343933063445433,5314,1551343933063119192,gps_frame,0,1551343933063119192,gps_frame,4,0,39.9566872937,116.310247441,54.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.90000009537,8.0,0
1551343933145655945,5315,1551343933145443622,gps_frame,0,1551343933145443622,gps_frame,4,0,39.9566900527,116.310248329,54.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.90000009537,8.0,0
1551343933255537108,5316,1551343933255159637,gps_frame,0,1551343933255159637,gps_frame,4,0,39.9566924305,116.310249459,54.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.90000009537,8.0,0
1551343933341232857,5317,1551343933340923171,gps_frame,0,1551343933340923171,gps_frame,4,0,39.9566948682,116.310250644,54.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.90000009537,8.0,0
1551343933455559386,5318,1551343933455166070,gps_frame,0,1551343933455166070,gps_frame,4,0,39.9566972982,116.310251899,54.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.90000009537,8.0,0
1551343933541392076,5319,1551343933541070082,gps_frame,0,1551343933541070082,gps_frame,4,0,39.9566998843,116.31025308,54.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.90000009537,8.0,0
1551343933655814545,5320,1551343933655631835,gps_frame,0,1551343933655631835,gps_frame,4,0,39.9567023782,116.310254519,54.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.90000009537,8.0,0
1551343933743706218,5321,1551343933743381888,gps_frame,0,1551343933743381888,gps_frame,4,0,39.956704776,116.310256248,54.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.90000009537,8.0,0
1551343933856418857,5322,1551343933856100878,gps_frame,0,1551343933856100878,gps_frame,4,0,39.9567070165,116.310258146,54.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.90000009537,8.0,0
1551343933943351978,5323,1551343933943033719,gps_frame,0,1551343933943033719,gps_frame,4,0,39.9567091833,116.31026017,54.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.90000009537,8.0,0
1551343934057025969,5324,1551343934056646157,gps_frame,0,1551343934056646157,gps_frame,4,0,39.9567114077,116.310262132,54.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.90000009537,8.0,0
1551343934141279856,5325,1551343934140953753,gps_frame,0,1551343934140953753,gps_frame,4,0,39.9567135333,116.310264134,54.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.90000009537,8.0,0
1551343934253395235,5326,1551343934253023736,gps_frame,0,1551343934253023736,gps_frame,4,0,39.956715726,116.31026632,54.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.90000009537,8.0,0
1551343934341391539,5327,1551343934341107277,gps_frame,0,1551343934341107277,gps_frame,4,0,39.9567177613,116.310268432,54.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.90000009537,8.0,0
1551343934456823595,5328,1551343934456508299,gps_frame,0,1551343934456508299,gps_frame,4,0,39.95671977,116.310270855,54.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.89999997616,10.0,0
1551343934541181956,5329,1551343934540900868,gps_frame,0,1551343934540900868,gps_frame,4,0,39.9567217242,116.310273362,54.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.89999997616,10.0,0
1551343934656515471,5330,1551343934656297847,gps_frame,0,1551343934656297847,gps_frame,4,0,39.9567235252,116.310275878,54.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.89999997616,10.0,0
1551343934743872171,5331,1551343934743564173,gps_frame,0,1551343934743564173,gps_frame,4,0,39.9567253835,116.310278594,54.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.89999997616,10.0,0
1551343934858525985,5332,1551343934858167729,gps_frame,0,1551343934858167729,gps_frame,4,0,39.9567270708,116.31028136,54.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.89999997616,10.0,0
1551343934945889969,5333,1551343934945572645,gps_frame,0,1551343934945572645,gps_frame,4,0,39.956728709,116.310284339,54.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.89999997616,10.0,0
1551343935058448332,5334,1551343935058127010,gps_frame,0,1551343935058127010,gps_frame,4,0,39.9567305057,116.310287069,54.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.89999997616,10.0,0
1551343935141496773,5335,1551343935141173650,gps_frame,0,1551343935141173650,gps_frame,4,0,39.956732039,116.310290189,54.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.89999997616,10.0,0
1551343935258094165,5336,1551343935257853875,gps_frame,0,1551343935257853875,gps_frame,4,0,39.9567336433,116.310293105,54.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.89999997616,10.0,0
1551343935345312837,5337,1551343935345069889,gps_frame,0,1551343935345069889,gps_frame,4,0,39.9567349442,116.310296349,54.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.89999997616,10.0,0
1551343935457376920,5338,1551343935457139784,gps_frame,0,1551343935457139784,gps_frame,4,0,39.9567363683,116.310299629,54.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.89999997616,10.0,0
1551343935541899518,5339,1551343935541565507,gps_frame,0,1551343935541565507,gps_frame,4,0,39.9567379192,116.310302767,54.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.89999997616,10.0,0
1551343935657507187,5340,1551343935657137535,gps_frame,0,1551343935657137535,gps_frame,4,0,39.9567392367,116.310306123,54.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.89999997616,10.0,0
1551343935741569457,5341,1551343935741393429,gps_frame,0,1551343935741393429,gps_frame,4,0,39.9567405153,116.310309523,54.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.89999997616,10.0,0
1551343935856097945,5342,1551343935855944639,gps_frame,0,1551343935855944639,gps_frame,4,0,39.9567417792,116.310312819,54.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.89999997616,10.0,0
1551343935942266216,5343,1551343935942024488,gps_frame,0,1551343935942024488,gps_frame,4,0,39.9567431157,116.310316001,54.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.89999997616,10.0,0
1551343936061181317,5344,1551343936060880611,gps_frame,0,1551343936060880611,gps_frame,4,0,39.9567443463,116.310319521,54.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.89999997616,10.0,0
1551343936145003478,5345,1551343936144672466,gps_frame,0,1551343936144672466,gps_frame,4,0,39.9567453917,116.310322972,54.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.89999997616,10.0,0
1551343936254359085,5346,1551343936254161766,gps_frame,0,1551343936254161766,gps_frame,4,0,39.9567465018,116.310326432,54.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.89999997616,10.0,0
1551343936345111583,5347,1551343936344905796,gps_frame,0,1551343936344905796,gps_frame,4,0,39.9567473563,116.310330231,54.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.89999997616,10.0,0
1551343936456949260,5348,1551343936456522511,gps_frame,0,1551343936456522511,gps_frame,4,0,39.9567482765,116.310333635,54.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.79999995232,9.0,0
1551343936541211169,5349,1551343936540895206,gps_frame,0,1551343936540895206,gps_frame,4,0,39.9567490355,116.310337625,54.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.79999995232,9.0,0
1551343936654346369,5350,1551343936654108517,gps_frame,0,1551343936654108517,gps_frame,4,0,39.956749841,116.310341439,54.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.79999995232,9.0,0
1551343936740354847,5351,1551343936740166692,gps_frame,0,1551343936740166692,gps_frame,4,0,39.9567505365,116.310345325,54.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.79999995232,9.0,0
1551343936854418361,5352,1551343936854127661,gps_frame,0,1551343936854127661,gps_frame,4,0,39.9567512897,116.310348992,54.687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.79999995232,9.0,0
1551343936949161979,5353,1551343936948891629,gps_frame,0,1551343936948891629,gps_frame,4,0,39.9567519303,116.310353426,54.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.79999995232,9.0,0
1551343937061844779,5354,1551343937061521014,gps_frame,0,1551343937061521014,gps_frame,4,0,39.9567524687,116.310357263,54.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.79999995232,9.0,0
1551343937144386080,5355,1551343937144075676,gps_frame,0,1551343937144075676,gps_frame,4,0,39.9567530972,116.310361663,54.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.79999995232,9.0,0
1551343937253368466,5356,1551343937253121735,gps_frame,0,1551343937253121735,gps_frame,4,0,39.9567536085,116.310365391,54.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.79999995232,9.0,0
1551343937341159602,5357,1551343937340844066,gps_frame,0,1551343937340844066,gps_frame,4,0,39.9567540012,116.310369244,54.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5,8.0,0
1551343937456079622,5358,1551343937455695519,gps_frame,0,1551343937455695519,gps_frame,4,0,39.9567544333,116.310373401,54.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5,8.0,0
1551343937540467467,5359,1551343937540173643,gps_frame,0,1551343937540173643,gps_frame,4,0,39.9567547595,116.310377632,54.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5,8.0,0
1551343937653914444,5360,1551343937653698843,gps_frame,0,1551343937653698843,gps_frame,4,0,39.95675509,116.310381699,54.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5,8.0,0
1551343937744784399,5361,1551343937744649037,gps_frame,0,1551343937744649037,gps_frame,4,0,39.9567553962,116.310386027,54.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5,8.0,0
1551343937851056198,5362,1551343937850730615,gps_frame,0,1551343937850730615,gps_frame,4,0,39.9567558162,116.310390305,54.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5,8.0,0
1551343937943406195,5363,1551343937943096392,gps_frame,0,1551343937943096392,gps_frame,4,0,39.9567560338,116.310394787,54.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5,8.0,0
1551343938054246353,5364,1551343938053927583,gps_frame,0,1551343938053927583,gps_frame,4,0,39.956755855,116.310399067,54.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.70000004768,7.0,0
1551343938139763032,5365,1551343938139465457,gps_frame,0,1551343938139465457,gps_frame,4,0,39.956755978,116.310403662,54.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.70000004768,7.0,0
1551343938255871247,5366,1551343938255483329,gps_frame,0,1551343938255483329,gps_frame,4,0,39.9567563472,116.310408005,55.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.70000004768,7.0,0
1551343938340531915,5367,1551343938340218789,gps_frame,0,1551343938340218789,gps_frame,4,0,39.9567557572,116.310413027,54.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.70000004768,7.0,0
1551343938453166492,5368,1551343938452934032,gps_frame,0,1551343938452934032,gps_frame,4,0,39.9567563458,116.310417655,54.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.70000004768,7.0,0
1551343938539852308,5369,1551343938539583029,gps_frame,0,1551343938539583029,gps_frame,4,0,39.9567559008,116.310422289,54.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.70000004768,7.0,0
1551343938653396431,5370,1551343938653070441,gps_frame,0,1551343938653070441,gps_frame,4,0,39.9567552662,116.310427508,54.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.70000004768,7.0,0
1551343938740838872,5371,1551343938740520746,gps_frame,0,1551343938740520746,gps_frame,4,0,39.9567558658,116.31043211,55.287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.70000004768,7.0,0
1551343938856762013,5372,1551343938856386647,gps_frame,0,1551343938856386647,gps_frame,2,0,39.9567577377,116.310434722,54.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,14.0,0
1551343938941486814,5373,1551343938941169958,gps_frame,0,1551343938941169958,gps_frame,2,0,39.9567575212,116.310439929,54.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,14.0,0
1551343939061390219,5374,1551343939061179432,gps_frame,0,1551343939061179432,gps_frame,2,0,39.9567573828,116.310445171,54.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,14.0,0
1551343939143504215,5375,1551343939143220354,gps_frame,0,1551343939143220354,gps_frame,2,0,39.9567570745,116.310450429,54.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,14.0,0
1551343939252350091,5376,1551343939252039111,gps_frame,0,1551343939252039111,gps_frame,2,0,39.9567565025,116.310455849,54.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.10000002384,13.0,0
1551343939338011325,5377,1551343939337643320,gps_frame,0,1551343939337643320,gps_frame,2,0,39.9567562163,116.310461243,54.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.10000002384,13.0,0
1551343939452310754,5378,1551343939451998595,gps_frame,0,1551343939451998595,gps_frame,2,0,39.9567556897,116.310466918,54.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.10000002384,13.0,0
1551343939537017204,5379,1551343939536649463,gps_frame,0,1551343939536649463,gps_frame,2,0,39.956755338,116.310472609,54.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.10000002384,13.0,0
1551343939652349381,5380,1551343939652038633,gps_frame,0,1551343939652038633,gps_frame,2,0,39.9567550432,116.310478695,54.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.10000002384,11.0,0
1551343939737320695,5381,1551343939736999874,gps_frame,0,1551343939736999874,gps_frame,2,0,39.956754607,116.310484462,54.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.10000002384,11.0,0
1551343939849656131,5382,1551343939849456293,gps_frame,0,1551343939849456293,gps_frame,2,0,39.9567545035,116.310490827,54.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.10000002384,11.0,0
1551343939937229883,5383,1551343939936896990,gps_frame,0,1551343939936896990,gps_frame,2,0,39.9567540455,116.310496743,54.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.10000002384,11.0,0
1551343940056757788,5384,1551343940056456925,gps_frame,0,1551343940056456925,gps_frame,2,0,39.956753867,116.310502925,54.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.10000002384,12.0,0
1551343940141038876,5385,1551343940140732177,gps_frame,0,1551343940140732177,gps_frame,2,0,39.9567534073,116.310509096,54.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.10000002384,12.0,0
1551343940246722223,5386,1551343940246442290,gps_frame,0,1551343940246442290,gps_frame,2,0,39.9567533055,116.310515367,54.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29999995232,10.0,0
1551343940336985735,5387,1551343940336681205,gps_frame,0,1551343940336681205,gps_frame,2,0,39.9567528722,116.310521649,54.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29999995232,10.0,0
1551343940457543643,5388,1551343940457189419,gps_frame,0,1551343940457189419,gps_frame,4,0,39.9567500768,116.310530002,54.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.40000009537,8.0,0
1551343940539836688,5389,1551343940539663028,gps_frame,0,1551343940539663028,gps_frame,4,0,39.9567498015,116.310536532,54.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.40000009537,8.0,0
1551343940653543923,5390,1551343940653195930,gps_frame,0,1551343940653195930,gps_frame,4,0,39.956749259,116.310542948,54.633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.40000009537,8.0,0
1551343940740523838,5391,1551343940740227883,gps_frame,0,1551343940740227883,gps_frame,4,0,39.9567486682,116.310549589,54.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.40000009537,8.0,0
1551343940851545792,5392,1551343940851394235,gps_frame,0,1551343940851394235,gps_frame,4,0,39.9567489375,116.310555938,54.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.40000009537,8.0,0
1551343940943499531,5393,1551343940943198441,gps_frame,0,1551343940943198441,gps_frame,4,0,39.9567486323,116.310563249,54.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.40000009537,8.0,0
1551343941060309955,5394,1551343941060063920,gps_frame,0,1551343941060063920,gps_frame,4,0,39.9567482402,116.310569926,54.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.40000009537,8.0,0
1551343941139915112,5395,1551343941139620570,gps_frame,0,1551343941139620570,gps_frame,4,0,39.9567484555,116.310576518,54.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.40000009537,8.0,0
1551343941257145804,5396,1551343941256746404,gps_frame,0,1551343941256746404,gps_frame,4,0,39.9567481678,116.310583461,54.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.40000009537,8.0,0
1551343941343412679,5397,1551343941343151546,gps_frame,0,1551343941343151546,gps_frame,4,0,39.9567478313,116.310590403,54.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.09999990463,8.0,0
1551343941449878094,5398,1551343941449666910,gps_frame,0,1551343941449666910,gps_frame,4,0,39.956747923,116.310597628,54.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.09999990463,8.0,0
1551343941543164748,5399,1551343941542946705,gps_frame,0,1551343941542946705,gps_frame,4,0,39.9567477265,116.310604664,54.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.09999990463,8.0,0
